establecimiento,filas,dataset
"('INSTITUTO DIVERSIFICADO CON PROYECCION COMUNITARIA', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO DE EDUCACION DE ADULTOS BUGANVILIA', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MUNICIPAL MIXTO DE EDUCACION DIVERSIFICADA', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO DE EDUCACIÓN DE ADULTOS BUGANVILIA', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO EDUCATIVO BUGANVILIA', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADO', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO ITALIANO DEL SUR', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO ITALIANO DEL PILAR', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MIXTO DE EDUC. DIVERSIFICADA POR COOPERATIVA', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MUNICIPAL DE DIVERSIFICADO LA DEMOCRACIA', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MUNICIPAL DE DIVERSIFICADO', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MIXTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO DE EDUCACIÓN BÁSICA Y DIVERSIFICADO PARA ADULTOS FUNDACIÓN PANTALEON', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO BADEN POWELL', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO BASICO Y DIVERSIFICADO FUNDACIÓN PANTALEON.', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO EDUCATIVO INTEGRAL SIQUINALTECO', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO EDUCATIVO INTEGRAL SIQUINALTECO.', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO DE EDUCACIÓN BÁSICA Y DIVERSIFICADO PARA ADULTOS FUNDACIÓN PANTALEÓN', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MIXTO DE EDUCACION POR COOPERATIVA', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO PRIVADO TEOLOGICO DEL SUR', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO PRIVADO MIXTO TEOLOGICO DEL SUR', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INGENIERO AGRONOMO RODOLFO DANIEL ESTRADA GONZALEZ', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACION BASICA Y DIVERSIFICADO', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACION BASICA Y DIVERSIFICADA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO TECNOLOGICO DEL ROSARY', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO MIXTO BILINGÜE EMPRESARIAL.', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO MIXTO BILINGÜE EMPRESARIAL', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO MIXTO EDUCATIVO DE FORMACIÓN INTEGRAL LIMEFI LA ESMERALDA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO TECNOLÓGICO DEL ROSARY', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO CRISTIANO SEMILLAS DEL SABER', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO EVANGÉLICO BAUTISTA MONTE SANTO', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADA', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION MEDIA DEL SUR', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO MIXTO OBEREÑO', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO DE ENSEÑANZA DIVERSIFICADA CUYUTA', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO CRISTIANO SHALEM', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO TÉCNICO INDUSTRIAL PRIVADO DE TIQUISATE', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO PRIVADO MIXTO BENDICIÓN DEL SABER', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO PRIVADO MIXTO BENDICION DEL SABER', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO TECNOLOGICO MODERNO DE TIQUISATE LITEMOTI', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO TECNOLOGICO EN INFORMATICA MILJUNET', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO EN INFORMATICA Y CIENCIAS AVANZADAS CERMA', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO TECNOLOGIA Y CIENCIA', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO EDUCATIVO PRIVADO DE TIQUISATE CEPRIT', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO LUIS CARDOZA Y ARAGÓN', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO LUIS CARDOZA Y ARAGON', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO TÉCNICO CRISTIANO EN INFORMATICA FRUTOS DE LUPITA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO LUIS CARDOZA Y ARAGÓN.', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO TÉCNICO INDUSTRIAL', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO TECNOLOGÍA Y CIENCIA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO TECNOLÓGICO EN INFORMÁTICA MILJUNET', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO EDUCATIVO OPORTUNIDAD C.E.O.', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO LUIS CARDOZA Y ARAGÓN', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO TECNOLGÍA Y CIENCIA', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO TECNOLÓGICO MODERNO DE TIQUISATE', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO EN INFORMÁTICA Y CIENCIAS AVANZADAS CERMA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO AMERICANO NUESTRA FAMILIA', 'escuintla_diversificado')",[],escuintla_diversificado
"('ESCUELA NACIONAL DE CIENCIAS COMERCIALES', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO TECNOLOGICO MODERNO DE TIQUISATE', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO DIVERSIFICADO', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO TÉCNICO PRIVADO VOCACIONAL DEL SUR', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO LA LIBERTAD', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACION BASICA POR MADUREZ Y DIVERSIFICADO', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO PARTICULAR MIXTO ROSALES', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ SANTA CATALINA', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA POR MADUREZ Y DIVERSIFICADO.', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO EDUCATIVO OLMECA', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MIXTO DE EDUCACION DIVERSIFICADO POR COOPERATIVA ARISTIDES CRESPO VILLEGAS', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO NORMAL MIXTO', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO CRISTIANO MANÁ REGALOS DE AMOR', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO LA OPORTUNIDAD', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MIXTO MIGUEL DE CERVANTES.', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO LA OPORTUNIDAD.', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MIXTO MIGUEL DE CERVANTES', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO DE COMPUTACIÓN DE INFORMATICA I.C.I', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO STELLA MARIS', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO SANTA VICTORIA', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO ALPHA Y OMEGA', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO SAN JOSE', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO PARTICULAR MIXTO SANTA MARIA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO DE CIENCIAS COMERCIALES SAN JOSE', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO DE ESTUDIOS TÉCNICO JUVENIL EDUCATIVO', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA EL ESFUERZO', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO EDUCATIVO GUATEMAYA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO POPOL VUH', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO PARTICULAR LICEO GUATEMALA DEL SUR', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO BILINGÜE HIGH LEARNING', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO PARTICULAR MIXTO SANTA MARÍA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO PREUNIVERSITARIO SAN PABLO', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO PARTICULAR MIXTO LICEO GUATEMALA DEL SUR', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO TÉCNICO MARÍTIMO BANAPORT C.A.', 'escuintla_diversificado')",[],escuintla_diversificado
"('PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA , PRONEA', 'escuintla_diversificado')",[],escuintla_diversificado
"('CPMI DE CIENCIAS COMERCIALES SAN JOSE', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO TURISTICO TECNOLOGICO DEMING', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO TÉCNICO MARITIMO BANAPORT C.A.', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO DE COMPUTACIÓN INFORMATICA I.C.I.', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO CATOLICO SANTO DOMINGO SAVIO', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO MIXTO LIBERTAD', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO EDUCATIVO JOSE MARTI', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO PARTICULAR IXTAPAN', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO EDUCATIVO JOSÉ MARTÍ', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO PARTICULAR MIXTO IXTAPAN', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA MISAEL AVILA ESCOBAR', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO EDUCATIVO PRIVADO VICTORIA', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO MIXTO LUZ Y VIDA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO EVANGELICO BETHANIA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO PARROQUIAL SAN CRISTOBAL', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO SAN CARLOS', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO DEL VALLE', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO FUENTE DE SABIDURÍA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO INTEGRAL BILINGÜE ENGLISH CLUB', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO CRISTIANO BILINGÜE SANTIDAD Y PODER', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO INTERNATIONAL SCHOOL OF KNOWLEDGE', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO EDUCATIVO PRIVADO LICEO CRISTIANO TÉCNICO DE PALÍN', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO EVANGÉLICO BETHANIA', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO TÉCNICO PRÍNCIPE DE PAZ', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO CRISTIANO CAPERNAUM', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO MONSEÑOR JUAN GERARDI', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO MIXTO PANAMERICANO.', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MANITAS CREATIVAS', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO MONSEÑOR JUAN GERARDI.', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO SAN CARLOS.', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO EDUCATIVO PRIVADO SAN ESTEBAN', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO MIXTO PANAMERICANO', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO PARROQUIAL NOCTURNO SAN CRISTOBAL', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO DE EDUCACION A DISTANCIA LA ESCUELA EN SU CASA POR MADUREZ', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO BILINGÜE KODESH', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO BILINGÜE NUEVO AMANECER', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA LIC. EVERADO ANTONIO GODOY DAVILA', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA LIC. EVERARDO ANTONIO GODOY DAVILA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO INTEGRAL VICENTINO', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO DE ENSEÑANZA DIVERSIFICADA POR COOPERATIVA LIC.EVERARDO ANTONIO GODOY DAVILA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO EVANGELICO ELIM', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO CRISTIANO NAZARETH', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACION DIVERISFICADA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DE CONCEPCION', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO ADVENTISTA ENMANUEL', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO PEDAGOGICO GUATEMALA', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO DE COMPUTACIÓN INFORMATICA DEL SUR I.C.I.S', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO DE COMPUTACIÓN INFORMÁTICA DEL SUR ICIS', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO TÉCNICO COMERCIAL EN COMPUTACIÓN', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO PARTICULAR MIXTO EL REPARO', 'escuintla_diversificado')",[],escuintla_diversificado
"('CENTRO PEDAGÓGICO GUATEMALA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO PARTICULAR MIXTO EL REPARO.', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO DE COMPUTACIÓN INFORMATICA DEL SUR ICIS', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DE CONCEPCIÓN', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO MIXTO GUATEMALA', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO DE COMPUTACIÓN INFORMATICA ICI.', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ADSCRITO AL INSTITUTO OFICIAL EXPERIMENTAL DE EDUCACION CON ORIENTACION OCUPACL', 'escuintla_diversificado')",[],escuintla_diversificado
"('INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA', 'escuintla_diversificado')",[],escuintla_diversificado
"('COLEGIO CRISTIANO EMANUEL', 'escuintla_diversificado')",[598],escuintla_diversificado
"('LICEO TÉCNICO EBENEZER.', 'escuintla_diversificado')",[],escuintla_diversificado
"('LICEO ROMANO AMERICANO', 'guatemala_diversificado')",[],guatemala_diversificado
"('INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACIÓN POR MADUREZ', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO COUNTRY DAY SCHOOL', 'guatemala_diversificado')",[],guatemala_diversificado
"('LICEO INTEGRAL DE ENSEÑANZA COMERCIAL', 'guatemala_diversificado')",[],guatemala_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO BILINGÜE INTEGRIDAD INTEGRITY', 'guatemala_diversificado')",[],guatemala_diversificado
"('LICEO INTEGRAL DE ENSEÑANZA COMERCIAL LIEC', 'guatemala_diversificado')",[],guatemala_diversificado
"('INSTITUTO NACIONAL DE EDUCACIÒN DIVERSIFICADA', 'guatemala_diversificado')",[],guatemala_diversificado
"('INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO VALLE VERDE CES', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO TECNOLOGICO SINAI', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO KING DAVID', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO MIXTO TÉCNICO EN COMPUTACIÓN VISTA AZUL', 'guatemala_diversificado')",[],guatemala_diversificado
"('INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA EL PUEBLITO', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO THE ORCHARD CARE', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO BILINGÜE INTEGRIDAD  INTEGRITY', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO MAPLE BEAR CIUDAD GUATEMALA', 'guatemala_diversificado')",[],guatemala_diversificado
"('INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ, SUBSIDIADO POR LA MUNICIPALIDAD DE SANTA CATARINA PINULA', 'guatemala_diversificado')",[],guatemala_diversificado
"('INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ LICENCIADA MIRMA FIGUEROA DE CORO', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO INTERNACIONAL MONTESSORI', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO MAYA DE GUATEMALA', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO BILINGÜE VALLES DE VISTA HERMOSA', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO PALO ALTO', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO METROPOLITANO', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO LA PLACE', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO MADRE DEL DIVINO PASTOR', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO DISCOVERY', 'guatemala_diversificado')",[],guatemala_diversificado
"('LICEO MIXTO DE CIENCIAS COMERCIALES INTELIGENCIA, SABIDURIA Y CONOCIMIENTO', 'guatemala_diversificado')",[],guatemala_diversificado
"('CENTRO ESCOLAR ENTREVALLES', 'guatemala_diversificado')",[],guatemala_diversificado
"('CENTRO EDUCATIVO EL PERPETUO SOCORRO DON JUSTO', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO ARRAYANES', 'guatemala_diversificado')",[],guatemala_diversificado
"('CENTRO EDUCATIVO DIVERSIFICADO POR COOPERATIVA', 'guatemala_diversificado')",[],guatemala_diversificado
"('CENTRO EDUCATIVO CASTELVERDE', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO HERALDOS DEL EVANGELIO INTERNACIONAL', 'guatemala_diversificado')",[],guatemala_diversificado
"('CENTRO EDUCATIVO EL PROGRESO', 'guatemala_diversificado')",[],guatemala_diversificado
"('INSTITUTO DE EDUCACIÒN DIVERSIFICADA SUBSIDIADO POR LA MUNICIPALIDAD DE SAN JOSE PINULA', 'guatemala_diversificado')",[],guatemala_diversificado
"('LICEO MIXTO PINULTECO', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO MIXTO SUPERACIÓN Y DESARROLLO', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO TÉCNICO PANAMERICANO', 'guatemala_diversificado')",[],guatemala_diversificado
"('CENTRO EDUCATIVO INTEGRAL EL SABER NO. 2', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO INTERNACIONAL SYNERGY', 'guatemala_diversificado')",[],guatemala_diversificado
"('CENTRO EDUCATIVO ENTRECAMPOS', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO CIENCIA Y DESARROLLO', 'guatemala_diversificado')",[],guatemala_diversificado
"('LICEO COMERCIAL ENTRE VALLES', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO BILINGÜE INTEGRIDAD  INTEGRITY ', 'guatemala_diversificado')",[],guatemala_diversificado
"('CENTRO EDUCATIVO EL PROGRESO ', 'guatemala_diversificado')",[],guatemala_diversificado
"('COLEGIO INTEGRAL EBENEZER', 'guatemala_diversificado')",[],guatemala_diversificado
"('LICEO SANTANDER PINULA', 'guatemala_diversificado')",[],guatemala_diversificado
"('ESCUELA MIRINE', 'guatemala_diversificado')",[],guatemala_diversificado
"('NEWTON HOMESCHOOL', 'guatemala_diversificado')",[],guatemala_diversificado
